"id","name","type","description","human_readable_id","graph_embedding","text_unit_ids","description_embedding"
"31a7e680c4d54101afe4c8d52d246913","DỮ LIỆU","THÔNG TIN","""Dữ liệu là thông tin được thu thập và xử lý trong quá trình cung cấp dịch vụ hoặc sản phẩm, bao gồm số liệu chính xác, đầy đủ gồm chỉ số phái sinh và cổ phiếu cơ sở. Dữ liệu được lưu trữ và xử lý bởi MBS, và là thông tin được thu thập và lưu trữ trong hệ thống.""",193,"","['0318240c7b8fd392bf7ac9b77955c1bf' '0f8aa8ebfb90aaa521f8729d6eebd88a'
 '2bef9f2520b250df2955e1148e863a15' '5a23cb91ee6aebebc216620b08be0d41'
 'e9920413a3f5993720991dcdf41c4f86']","[ 0.03783331  0.00683355 -0.00052125 ... -0.00627208  0.01466223
  0.0464517 ]"
"351abba16e5c448994c6daf48121b14d","CHUYÊN GIA PHÂN TÍCH","NGƯỜI","CHUYÊN GIA PHÂN TÍCH is a financial market expert with in-depth knowledge of the market and financial data. They specialize in selecting stocks with the highest growth potential for weekly trading.",194,"",['5a23cb91ee6aebebc216620b08be0d41' 'a7afffd39fb1e0380ea66d364f749532'],"[-0.00815979  0.0145634  -0.02788463 ...  0.00586284  0.02147031
  0.00452697]"
"50ea7d3b69614bcdbfbff7ddbfbf3d34","SẢN PHẨM DATA24","SẢN PHẨM","Sản phẩm Data24 là sản phẩm cung cấp dữ liệu và thông tin thị trường",195,"",['5a23cb91ee6aebebc216620b08be0d41'],"[ 0.03520099  0.00168396 -0.03967742 ... -0.00122932  0.01163193
  0.01731224]"
"004f40a5aeca48a1879db728eb12bcba","NHÂN VIÊN CHĂM SÓC TÀI KHOẢN","NGƯỜI","Nhân viên chăm sóc tài khoản là người hướng dẫn và hỗ trợ khách hàng sử dụng sản phẩm",196,"",['5a23cb91ee6aebebc216620b08be0d41'],"[ 0.03519981  0.02157893 -0.0333561  ... -0.00510313 -0.01343274
  0.02124029]"
"4465efb7f6ed4dedad72a658184addd2","OPEN24","DỊCH VỤ","""OPEN24 is a service provided by MBS that offers market information and data. It is an online account opening service for individual customers who wish to open accounts at MBS. OPEN24 is also an application that allows account opening and selection of MBS Online service packages. Additionally, it serves as a platform for investors who have not yet opened accounts at MBS. Customers can access OPEN24 through the MBS website at http://open24.mbs.com.vn/Presentation/Welcome.aspx.""",197,"","['01a44471658f608d573d20b284b08638' '0e6d1961c112676304a1c82938f647f0'
 '2a4dfba4750588906f2098f45d6ef795' '5a23cb91ee6aebebc216620b08be0d41'
 'e799020bd4ed9106a95fb5715fef0d57']","[ 0.02824976  0.03520984  0.03015234 ...  0.0052592  -0.00894094
 -0.01889338]"
"b0dd60e11dad4ff782623acf039b3948","HỒ SƠ","TÀI LIỆU","""Hồ sơ HỌ SƠ cần cung cấp bao gồm giấy đăng ký giao dịch trái phiếu, giấy tờ pháp lý và là tập hợp các tài liệu cần thiết để chứng minh thông tin cá nhân hoặc doanh nghiệp. Hồ sơ là tài liệu cần in và mang tới các Điểm giao dịch trực tuyến hoặc Chi nhánh/Phòng giao dịch của MBS để được kích hoạt tài khoản.""",198,"","['77440a6dc67b414b93e032c60ac86fca' '9a19753353f40064a6811288ab2c7556'
 'e799020bd4ed9106a95fb5715fef0d57']",[0.03598959 0.03329471 0.01982035 ... 0.00348812 0.01106636 0.01238772]
"db8c43fa4df947b09e5754d3b1393ead","STOCK24","DỊCH VỤ","""Stock24 là dịch vụ cho phép giao dịch chứng khoán, giao dịch tiền, quản lý tài khoản trực tuyến""",199,"",['e799020bd4ed9106a95fb5715fef0d57'],"[ 0.00347165  0.02687427 -0.05734427 ...  0.00471236 -0.00741149
 -0.01501963]"
"5dabc4cd05da425cb194a04482bf0c29","HƯỞNG","DỊCH VỤ","Hưởng dịch vụ chăm sóc khách hàng chuyên nghiệp",200,"",['6b7d7bef02fe471453e86ff1551c6a7a'],"[ 0.00114033  0.0121387   0.0048704  ... -0.02517261 -0.02986183
 -0.01843718]"
"9d08f285a7be4c79b8f359c51d51db37","MẬT KHẨU CONTACT24","THÔNG TIN","Mật khẩu Contact24 tự động",201,"",['21e832b2ab519ad1e3a8ac46ab4842fe'],"[ 0.06161613 -0.00388232 -0.04431429 ... -0.01419984 -0.01423837
 -0.03240723]"
"adffed660d154b519c1817e514e83096","NHÂN VIÊN","NGƯỜI","""NHÂN VIÊN are individuals who work at MBS, specializing in placing orders and providing account information for stock market investments. They play a crucial role in assisting clients with making informed decisions and achieving their financial goals.""",202,"",['1cd97c98e1c0d5f114e9004dbdea93ea' '21e832b2ab519ad1e3a8ac46ab4842fe'],"[ 0.0133188   0.03210977  0.01448797 ... -0.01286078 -0.00298468
  0.01384915]"
"b7e9c9ef572c445a9574ca571e41fb96","YÊU CẦU HỖ TRỢ","YÊU CẦU","""Yêu cầu hỗ trợ: lấy lại mật khẩu Contact24 tự động, hỗ trợ S24, hỗ trợ thông tin khác""",203,"",['21e832b2ab519ad1e3a8ac46ab4842fe'],"[ 0.04358478 -0.00083777 -0.03074087 ... -0.00843858 -0.00302723
 -0.01817258]"
"dcb9f281cd6248c699e0ebb285a42a5e","KÊNH NHẬN THÔNG TIN","CÔNG CỤ","Kênh nhận thông tin đa dạng: Khách hàng có thể nhận thông tin tra cứu tự động bằng hình thức nghe lời thoại hoặc nhận qua tin nhắn SMS",204,"",['21e832b2ab519ad1e3a8ac46ab4842fe'],"[ 0.03368051  0.01901959 -0.02768029 ...  0.00180078 -0.01368919
 -0.0080286 ]"
"072cdee531b74513984f49d99a8d64a0","TRUNG T","NGƯỜI","Trung T là người liên hệ để biết thêm chi tiết)(relationship",205,"",['21e832b2ab519ad1e3a8ac46ab4842fe'],"[-0.00540325  0.01329534 -0.0308357  ... -0.02049249 -0.00438509
  0.03445582]"
"5ae335d9210a45fda3f92a9a028d6d9b","TIN NHẮN SMS","PHƯƠNG TIỆN LIÊN LẠC","Tin nhắn SMS là phương tiện liên lạc thông qua việc gửi và nhận tin nhắn ngắn trên điện thoại di động",206,"",['be4aea5c3851b39e2ff5c367900daa90'],"[-0.00142007 -0.01258648 -0.0442797  ... -0.00298997  0.01260464
  0.00538512]"
"5ac60a941a5b4934bdc43d2f87de601c","TÀI KHOẢN ỦY QUYỀN","DỊCH VỤ TÀI CHÍNH","Tài khoản ủy quyền là tài khoản được người khác ủy quyền để quản lý và thực hiện các giao dịch tài chính",207,"",['be4aea5c3851b39e2ff5c367900daa90'],"[ 0.00548849  0.03401268 -0.01862008 ... -0.03234573  0.01893928
 -0.015233  ]"
"d405c3154d0e48ce96fad4c28fe20590","TRUNG TÂM CHĂM SÓC KHÁCH HÀNG MBS","TỔ CHỨC","Trung tâm Chăm sóc Khách hàng MBS là tổ chức chịu trách nhiệm chăm sóc và hỗ trợ khách hàng của MBS",208,"",['be4aea5c3851b39e2ff5c367900daa90'],"[ 0.04645858  0.01950297  0.02969938 ... -0.01576737 -0.02332199
 -0.0030821 ]"
"7923d8521c744bd9aab131c1aea91ffd","HỆ THỐNG TỔNG ĐÀI","HỆ THỐNG","Hệ thống Tổng đài là một hệ thống điện thoại tự động để phục vụ việc gọi điện thoại đến một số điện thoại cố định hoặc di động",209,"",['be4aea5c3851b39e2ff5c367900daa90'],"[-0.01234728 -0.00860717 -0.00215067 ... -0.00630385 -0.0309086
 -0.0101113 ]"
"5bd156c87ec44e19ae6f8f62e6e50b9d","HOTLINE","PHƯƠNG TIỆN LIÊN LẠC","Hotline là một số điện thoại mà người dùng có thể gọi để được hỗ trợ hoặc tư vấn",210,"",['be4aea5c3851b39e2ff5c367900daa90'],"[ 0.01242889 -0.0162444   0.00496016 ... -0.01616546 -0.03476933
 -0.01698118]"
"c1a146d7fb16429ea6d0aa2a55ee597f","EMAIL","PHƯƠNG TIỆN LIÊN LẠC","""EMAIL is a service that allows users to send and receive electronic mail over the internet. It serves as a form of electronic communication for individuals and businesses, providing a means to stay connected and informed. Additionally, email is utilized as a tool to notify customers of transaction outcomes, keeping them updated on their financial dealings.""",211,"","['839b9207b75bf3ace550391324a33388' '9a19753353f40064a6811288ab2c7556'
 'be4aea5c3851b39e2ff5c367900daa90' 'f18e64cf0b56da58916cf12abceef1dd']","[ 0.01904947 -0.01042995  0.00353833 ... -0.02058663 -0.00701972
 -0.00088316]"
"ede9350632084da5b0b577ff799ab14b","FACEBOOK","MẠNG XÃ HỘI","Facebook là một mạng xã hội trực tuyến cho phép người dùng kết nối và chia sẻ thông tin",212,"",['be4aea5c3851b39e2ff5c367900daa90'],"[ 0.02243012 -0.04633768 -0.02991802 ...  0.00292968 -0.00241972
 -0.00767258]"
"ed559fb4ebde45518849ec803b350fa3","WEBSITE","TRANG WEB","The entity WEBSITE is an online platform that serves as a source of information and services for users. It can be accessed at the following link: https://mbs.com.vn/. The website provides users with valuable information related to stock market investments and aims to assist them in making informed decisions to achieve their financial goals.",213,"","['016f43c5ba92b8259d4a288f96a46817' 'be4aea5c3851b39e2ff5c367900daa90'
 'e1eb7906abef0df477bcdf943f251619']","[ 0.00820904  0.00314641 -0.01288669 ...  0.01938214 -0.01690437
  0.02196411]"
"f422035f8b78417f98e4d116971cf9f3","SMS24","DỊCH VỤ GIAO DỊCH","SMS24 là dịch vụ cung cấp thông tin giao dịch qua tin nhắn SMS của MBS",214,"",['be4aea5c3851b39e2ff5c367900daa90'],"[ 0.00744871 -0.00363478 -0.02240271 ... -0.01093735 -0.0196118
 -0.00207079]"
"c79d686eba044c5586c706cdc096817d","SMS","PHƯƠNG TIỆN LIÊN LẠC","SMS is a mobile messaging service used for sending short messages through mobile phones. It is also a means of communication used to provide information on stock market transactions.",215,"","['839b9207b75bf3ace550391324a33388' '9a19753353f40064a6811288ab2c7556'
 'fe67ca15be08a6b00a245e63131b8a03']","[ 0.01419568 -0.01649204  0.01202458 ...  0.01331889 -0.03761856
  0.01134611]"
"0f70db1e598d463fbbcdd1e288bd9490","NỀN TẢNG GIAO DỊCH","DỊCH VỤ","Nền tảng giao dịch là dịch vụ cung cấp quản lý tài sản cá nhân trực tuyến",216,"",['fe67ca15be08a6b00a245e63131b8a03'],"[ 0.00327424  0.05488937 -0.01636892 ... -0.00286411  0.0039812
  0.00968902]"
"b35c3d1a7daa4924b6bdb58bc69c354d","BẢNG GIÁ GIAO DỊCH","CÔNG CỤ GIAO DỊCH","Bảng giá giao dịch Cơ sở & Phái sinh dành cho nhà đầu tư chuyên nghiệp với công cụ lọc cổ phiếu mạnh nhất thị trường",217,"",['6aebc820a4158d720b76fe99d4786e12' 'fe67ca15be08a6b00a245e63131b8a03'],[0.02099713 0.01874543 0.0121029  ... 0.01015143 0.01609967 0.0108457 ]
"a97e2ecd870944cfbe71c79bc0fcc752","QUẢN LÝ TÀI SẢN CÁ NHÂN","HOẠT ĐỘNG QUẢN LÝ","Quản lý tài sản cá nhân trực tuyến là hoạt động quản lý tài sản cá nhân thông qua các công cụ trực tuyến",218,"",['6aebc820a4158d720b76fe99d4786e12'],"[ 0.01765836  0.05103145 -0.00737377 ... -0.04333068  0.00414055
 -0.00338981]"
"3e1b063bbfa9423d84e50311296d2f3c","NỀN TẢNG PLUS24","NỀN TẢNG GIAO DỊCH","Nền tảng Plus24 là nền tảng giao dịch trực tuyến cho nhà đầu tư chuyên nghiệp",219,"",['6aebc820a4158d720b76fe99d4786e12'],"[-0.02514036  0.02003795 -0.03571688 ... -0.03385838 -0.03394286
 -0.01897354]"
"9a8ce816ee954bdabd01ea2081538009","GIAO DỊCH ĐA TÀI SẢN","HOẠT ĐỘNG GIAO DỊCH","""Giao dịch đa tài sản (cổ phiếu và các sản phẩm tối ưu tiền nhàn rỗi như trái phiếu, hợp tác kinh doanh) hoàn toàn online trên S24 của MBS""",220,"",['6aebc820a4158d720b76fe99d4786e12'],"[ 0.03327161  0.03671913 -0.02125629 ... -0.00976117  0.00570676
 -0.0167582 ]"
"09f18f81442d4d6d93a90f0fac683f9b","GIAO DỊCH CHỨNG KHOÁN","HOẠT ĐỘNG GIAO DỊCH","""GIAO DỊCH CHỨNG KHOÁN is a service that allows for stock market and derivative trading on mobile devices. It involves buying and selling securities, options, and futures on the stock market.""",221,"",['6aebc820a4158d720b76fe99d4786e12' '839b9207b75bf3ace550391324a33388'],"[ 0.01083138  0.03171584 -0.01685242 ...  0.02665687  0.01349058
 -0.0018863 ]"
"e02be3e37ca0454883a4c1fd859c24bb","MBBANK","NGÂN HÀNG","MBBANK is a bank that provides free two-way money transfer services.",222,"",['0d038a2560cc5bf059eccc772d45635c' '6aebc820a4158d720b76fe99d4786e12'],"[ 0.02381855 -0.02888178  0.04953879 ... -0.01681799 -0.00462643
  0.04278782]"
"6e0c81bef5364c988b21bf9b709d9861","MARGIN","SẢN PHẨM HỖ TRỢ TÀI CHÍNH","Margin là sản phẩm hỗ trợ tài chính giúp nâng cao hiệu quả giao dịch",223,"",['6aebc820a4158d720b76fe99d4786e12'],"[ 0.01914597  0.03505975  0.01262455 ... -0.01040005 -0.03589632
 -0.01367977]"
"1dbc51475cb04dafa4a8833a8378635e","CHI PHÍ CẠNH TRANH","LOẠI HÌNH PHÍ","Chi phí cạnh tranh là mức phí mà người dùng phải trả khi sử dụng dịch vụ hoặc sản phẩm cạnh tranh",224,"",['0d038a2560cc5bf059eccc772d45635c'],[0.0352742  0.01959475 0.00048541 ... 0.00820564 0.00642638 0.00521886]
"c12b9ebd8b4e42b7896822a32e3fa6eb","PHÍ GIAO DỊCH CỔ PHIẾU","LOẠI HÌNH PHÍ","""Phí giao dịch cổ phiếu cơ sở chỉ 0,08% là mức phí được tính khi thực hiện giao dịch cổ phiếu cơ sở""",225,"",['0d038a2560cc5bf059eccc772d45635c'],"[ 0.00369823 -0.00131013 -0.01866354 ... -0.00829746 -0.00710226
  0.04938943]"
"27505f6ade4b4e5f9316ffe9c34821f7","M-CREDIT","SẢN PHẨM TÀI CHÍNH","M-Credit là sản phẩm tài chính ứng trước sức mua",226,"",['0d038a2560cc5bf059eccc772d45635c'],"[ 0.07585273 -0.01185898 -0.07321242 ... -0.00827332 -0.01955613
  0.02602263]"
"0ee7db2c6bea4630ba9f0c25e8a967ad","ABOND","SẢN PHẨM TÀI CHÍNH","ABOND is a portfolio of bonds issued and distributed by MBS Securities Company to investors with financial potential through bond transactions. It is a financial product that optimizes cash flow.",227,"","['0d038a2560cc5bf059eccc772d45635c' '5745f5e4d87d8a641c08ff3c39924914'
 'fb27603a4f1a2d91a8945c606f9ec33a']","[ 0.05361994  0.03453488  0.04887392 ... -0.01447789 -0.0071001
  0.01305156]"
"5a6c1d15424149f69052cd8d91fbff75","HỢP TÁC KINH DOANH","HOẠT ĐỘNG KINH DOANH","Hợp tác kinh doanh là hoạt động hợp tác giữa các tổ chức hoặc cá nhân để đạt được mục tiêu kinh doanh chung",228,"",['0d038a2560cc5bf059eccc772d45635c'],"[-0.01374719  0.00483545  0.00091541 ... -0.02323655 -0.02270845
  0.01821957]"
"d005bf75c31d4848ad7041f39651e59c","SẢN PHẨM TƯ VẤN","LOẠI HÌNH SẢN PHẨM","Sản phẩm tư vấn là các sản phẩm cung cấp thông tin và hướng dẫn cho khách hàng",229,"",['0d038a2560cc5bf059eccc772d45635c'],"[ 0.02771173  0.00912421 -0.05788391 ...  0.00298686 -0.03924119
  0.00536649]"
"9b3eef8f3a3a45e6873838db95295b8a","MBS ONLINE","DỊCH VỤ TRỰC TUYẾN","""MBS Online is an online trading platform provided by MBS, designed for customers with self-trading needs. It offers various tools for customers to access market information and make trading decisions anytime, anywhere according to their individual preferences. MBS Online is a trading channel that provides advisory products and customer care services for investors. It is a platform for online trading for stock market investors, allowing customers to trade stocks and securities. Customers can follow livestream sessions on Monday mornings and access customer care services through various channels such as Zalo, Facebook groups, Facebook fan pages, email, and phone for market updates.""",230,"","['0d038a2560cc5bf059eccc772d45635c' '0e6d1961c112676304a1c82938f647f0'
 '7a9d013be64113ac0b686f7835ad3646' '8247eaabe8d0db4fc1c5828f95e413ff'
 '9796f10b22a5b0a3db4557e3075bdbb0' 'b9b9e11170b32192d67fdf084d715f45'
 'cde81b63c0352bb90b98015501a3b422' 'fb91f31375af53453d052fdff50f6187']","[ 0.03649376  0.04264663  0.02832314 ...  0.01888209 -0.02293004
 -0.00280554]"
"fdc954b454744820804d7798f3e0b5de","KHỐI NGHIÊN CỨU","TỔ CHỨC","""KHỐI NGHIÊN CỨU is a leading organization specializing in research and analysis of the financial market. They provide expert advice from top professionals with years of experience and credibility. The organization is known for their expertise in researching and analyzing stock market investments, as well as participating in testing and analyzing trading strategies for stock options.""",231,"","['0d038a2560cc5bf059eccc772d45635c' '0e09879bf7db3d8a2ef74d68d4e2e984'
 '9796f10b22a5b0a3db4557e3075bdbb0' 'b8530184c3071c97429601a06820847b'
 'dfd98af875b627510a891c3d4e375775' 'eac76d5cf62bdb175682def4193cbc29']","[ 0.02005502 -0.01503323 -0.04004579 ... -0.01097512 -0.00918162
  0.01063248]"
"49c1383836934ec495c3b35769100a73","DANH MỤC ĐẦU TƯ CHỦ ĐỘNG MBS FLAGSHIP","SẢN PHẨM TƯ VẤN","Danh mục đầu tư chủ động MBS Flagship là sản phẩm tư vấn hàng đầu của MBS Online",232,"",['0d038a2560cc5bf059eccc772d45635c'],"[ 0.0785234   0.04424894 -0.0410883  ...  0.02302751  0.00475379
  0.00851217]"
"859dedcc3736439a8a563419f16cb3d8","ROBO ADVISOR","HỆ THỐNG TÌM KIẾM CỔ PHIẾU","The ROBO ADVISOR system is a tool that helps investors select suitable stocks for short-term trading based on predefined quantitative models. It is a system designed to assist in stock market investments by searching for verified stocks globally and in the Vietnamese market.",233,"","['0d038a2560cc5bf059eccc772d45635c' '0e09879bf7db3d8a2ef74d68d4e2e984'
 '0ef90d46880110c9301c8eb4b21ebb44']","[-0.00935238  0.00688059 -0.02242431 ...  0.0146168   0.02299472
  0.01044566]"
"6078b9980a6c4dcd9198d151b833ead7","BẢN TIN TƯ VẤN LIÊN TỤC","SẢN PHẨM TƯ VẤN","Bản tin tư vấn liên tục là sản phẩm tư vấn cung cấp thông tin liên tục cho khách hàng",234,"",['0d038a2560cc5bf059eccc772d45635c'],"[ 0.02011291  0.01839925 -0.03788081 ...  0.00843299 -0.02794161
  0.01388963]"
"f93cd6b8213e46dda67af7e5382e1bd2","DANH MỤC ĐẦU TƯ","CÔNG CỤ ĐẦU TƯ","Danh mục đầu tư chủ động MBS Flagship là công cụ hỗ trợ đầu tư cổ phiếu",235,"",['0e09879bf7db3d8a2ef74d68d4e2e984'],"[ 0.03481107  0.0188061  -0.02786168 ...  0.01478615  0.01019956
 -0.00614753]"
"496f17c2f74244c681db1b23c7a39c0c","BẢN TIN TƯ VẤN","THÔNG TIN","""BẢN TIN TƯ VẤN provides continuous updates during trading sessions on various multimedia channels to assist customers in analyzing the stock market trends and finding potential investment opportunities. This information is a valuable resource for investors. The advisory newsletter system continuously updates throughout the trading session, offering useful insights for traders.""",236,"","['0e09879bf7db3d8a2ef74d68d4e2e984' 'cde81b63c0352bb90b98015501a3b422'
 'e11ca4f8828577aaf7126b6cb523dc0c']","[ 0.02144169 -0.01222698 -0.02936699 ...  0.01270495  0.02083034
  0.00365142]"
"da1684437ab04f23adac28ff70bd8429","HỆ THỐNG BÁO CÁO","HỆ THỐNG","Hệ thống báo cáo phân tích ngành và cổ phiếu hàng đầu thị trường cung cấp thông tin chi tiết về thị trường",237,"",['0e09879bf7db3d8a2ef74d68d4e2e984'],"[ 0.00987339 -0.00937282 -0.01203967 ...  0.00038298  0.00647726
  0.01926347]"
"4517768fc4e24bd2a790be0e08a7856e","BẢNG GIÁ THÔNG MINH","CÔNG CỤ","Bảng giá thông minh Plus24 là công cụ hỗ trợ tìm kiếm cổ phiếu thông qua các công cụ lọc mạnh mẽ và hiệu quả",238,"",['0e09879bf7db3d8a2ef74d68d4e2e984'],"[ 0.01374363 -0.02163807 -0.00975195 ... -0.01009282  0.02031409
  0.00471295]"
"545edff337344e518f68d1301d745455","CỘNG ĐỒNG NHÀ ĐẦU TƯ","CỘNG ĐỒNG","Cộng đồng nhà đầu tư dành riêng cho khách hàng giao dịch trên MBS Online là nơi tương tác và chia sẻ kiến thức với nhau",239,"",['0e09879bf7db3d8a2ef74d68d4e2e984'],"[ 0.05823918 -0.02953618 -0.00435857 ... -0.00053213 -0.0227666
  0.00621759]"
