"source","target","weight","description","text_unit_ids","id","human_readable_id","source_degree","target_degree","rank"
"KHÁCH HÀNG","THÔNG TIN",2.0,"""The entity KHÁCH HÀNG needs to provide specific information such as identification, account details, deposits, investment assets, and transactions for credit institutions, banks, and payment intermediary service providers. Additionally, THÔNG TIN is responsible for offering information on current and future financial products and services for customers. By combining these descriptions, it is evident that customers are required to provide essential details for financial transactions while being informed about available products and services to meet their needs both now and in the future.""",['008d65e4640a5208f1016c02bde466fa' '6742be446922dd121eefd8afff18537b'],"86c2b3749a3c4342bbb3a8c70c3a76a0","241",118,3,121
"KHÁCH HÀNG","CHỦ THỂ DỮ LIỆU",1.0,"""Khách hàng tiếp cận, sử dụng sản phẩm, dịch vụ dựa trên dữ liệu cá nhân của chủ thể dữ liệu""",['d85a9f80c3a8b981f89c9aeaf3defe13'],"571f65acb3134490932feeb91b01cca3","242",118,3,121
"KHÁCH HÀNG","CÔNG TY",1.0,"""Khách hàng tiếp cận, tìm hiểu, đăng ký, sử dụng sản phẩm, dịch vụ, tiện ích của Công ty hoặc MBS""",['ccdc87603fa2414f50c8b18e3ab78c70'],"d3faf86c153f440eaa410305b3dc6617","243",118,8,126
"KHÁCH HÀNG","COOKIE",2.0,"KHÁCH HÀNG is a customer who has cookies placed on their computer or mobile device when accessing a website or using an application. This helps track their preferences and improve their overall experience.",['6b7528cd9ea8d789abe3c8ea558e0abe' 'ccdc87603fa2414f50c8b18e3ab78c70'],"f85786004b0540349192d2ca05b15264","244",118,4,122
"KHÁCH HÀNG","YÊU CẦU KIÊM HỢP ĐỒNG",1.0,"Yêu cầu kiêm hợp đồng mở tài khoản và đăng ký sử dụng dịch vụ giao dịch chứng khoán phải được thực hiện bởi khách hàng",['8524d4a8759107a21626d3501c4724e2'],"cf56bfc9fa7d47fe9cb553dd09f2b412","245",118,1,119
"KHÁCH HÀNG","TÀI NGUYÊN",1.0,"Tài nguyên được sử dụng để cung cấp dịch vụ cho khách hàng",['aec0495f6dbc3f5896ec07ec7ebe251e'],"a077dbcd38b644f6929cf05272c2fb9d","246",118,1,119
"KHÁCH HÀNG","ỨNG DỤNG DI ĐỘNG",1.0,"Khách hàng sử dụng ứng dụng di động của MBS",['aec0495f6dbc3f5896ec07ec7ebe251e'],"d2659a32b9de406eb750a35d078c9774","247",118,1,119
"KHÁCH HÀNG","TRAO ĐỔI",1.0,"Trao đổi thông tin và liên lạc giữa MBS và khách hàng",['aec0495f6dbc3f5896ec07ec7ebe251e'],"0b26876307ad4cc48839b61a21a1d03a","248",118,1,119
"KHÁCH HÀNG","TÀI KHOẢN MẠNG XÃ HỘI",1.0,"Tài khoản mạng xã hội được kết nối với tài khoản của khách hàng",['ff5db536458a8abf6a70a74408c4dfec'],"c68e6c694a554256846d12178ddb12dc","249",118,1,119
"KHÁCH HÀNG","NHÀ CUNG CẤP DỊCH VỤ",1.0,"Khách hàng cung cấp dữ liệu cá nhân cho nhà cung cấp dịch vụ",['2bd9d64dccdbf2ad7cb29afe2ccc3479'],"ff25ce2e8ace4bdcb765c863b483852b","250",118,3,121
"KHÁCH HÀNG","GIẢ MẠO",1.0,"MBS cần bảo vệ Khách hàng khỏi hành vi giả mạo",['2ca4dd87df7a7297bd3a223b08f539bd'],"757e402cb7ee4601ac1bc8c4fafb5207","251",118,1,119
"KHÁCH HÀNG","LỪA ĐẢO",1.0,"MBS cần bảo vệ Khách hàng khỏi hành vi lừa đảo",['2ca4dd87df7a7297bd3a223b08f539bd'],"62e8f5f04cd04384b246291cef3a9e4d","252",118,1,119
"KHÁCH HÀNG","PHÒNG CHỐNG RỬA TIỀN",1.0,"MBS cần phòng chống rửa tiền để bảo vệ Khách hàng",['2ca4dd87df7a7297bd3a223b08f539bd'],"c04abbd5e59b4c64b023908f6db05498","253",118,1,119
"KHÁCH HÀNG","TÀI TRỢ KHỦNG BỔ",1.0,"MBS cần ngăn chặn tài trợ khủng bổ để bảo vệ Khách hàng",['2ca4dd87df7a7297bd3a223b08f539bd'],"6bb9bed2e39c4e31a81f12479af3d16c","254",118,1,119
"KHÁCH HÀNG","TUÂN THỦ CẤM CẬN",1.0,"Khách hàng cần tuân thủ cấm cận để đảm bảo hoạt động hợp pháp",['2ca4dd87df7a7297bd3a223b08f539bd'],"26c926c6016d4639b05427f01ba629f5","255",118,1,119
"KHÁCH HÀNG","THẨM ĐỊNH HỒ SƠ PHÁP LÝ",2.0,"""Customers (KHÁCH HÀNG) are advised to have their legal documents, financial capabilities, and meeting conditions assessed. It is recommended that MBS (THƯM ĐỊNH HỒ SƠ PHÁP LÝ) review the legal documents of customers to ensure accuracy.""",['2ca4dd87df7a7297bd3a223b08f539bd' '542e71d7d8d24c707e8aa684ca847c38'],"8f6872eeb81b432b91405d327636113c","256",118,1,119
"KHÁCH HÀNG","KHẢ NĂNG TÀI CHÍNH",1.0,"MBS cần đánh giá khả năng tài chính của Khách hàng trước khi cung cấp sản phẩm và dịch vụ",['2ca4dd87df7a7297bd3a223b08f539bd'],"ac80a99fda2b488285d29596dd4d1471","257",118,1,119
"KHÁCH HÀNG","HỢP ĐỒNG",3.0,"""The entities KHÁCH HÀNG and HỢP ĐỒNG are involved in contractual agreements that define the rights and obligations between customers and MBS. These contracts, agreements, and documents govern the relationship between the customers and MBS, with customers expected to fulfill their obligations under the contracts with MBS.""","['008d65e4640a5208f1016c02bde466fa' '6f664b027f5136242609cc38adf527b1'
 'e9d3f68998cff4ee8aed538a49af5a55']","67d6a3481e4b419292247cef5cd5b737","258",118,5,123
"KHÁCH HÀNG","HỆ THỐNG BẢO MẬT",1.0,"Hệ thống bảo mật bảo vệ dữ liệu thông tin của Khách hàng",['02d2277b6e803b3a6f72b3721eb23490'],"904cd052ec194654bb72f4027e43daa3","259",118,1,119
"KHÁCH HÀNG","THỐNG BẢO MẬT",1.0,"Thống bảo mật đảm bảo an toàn cho dữ liệu thông tin của khách hàng",['61fb908630d3c280e95911db487c62e4'],"7e88fd2e835147fbb71866612735e8d4","260",118,1,119
"KHÁCH HÀNG","BẢO VỆ DỮ LIỆU THÔNG TIN",1.0,"Bảo vệ dữ liệu thông tin đảm bảo an toàn cho dữ liệu thông tin của khách hàng",['61fb908630d3c280e95911db487c62e4'],"029d1a8c3b184aa5bb21228f40cd12fd","261",118,1,119
"KHÁCH HÀNG","QUẢNG BÁ",1.0,"""Quảng bá giới thiệu thông tin về sản phẩm, dịch vụ đến khách hàng""",['61fb908630d3c280e95911db487c62e4'],"a1ebc53a0bc74a0eb6dbdd18cf3c88cd","262",118,15,133
"KHÁCH HÀNG","LIÊN HỆ",1.0,"Khách hàng liên hệ với công ty để nhận thông tin hoặc giải đáp thắc mắc",['61fb908630d3c280e95911db487c62e4'],"a51d063ad4c744049edb359eb88407b7","263",118,1,119
"KHÁCH HÀNG","CHĂM SÓC KHÁCH HÀNG",1.0,"""Chăm sóc khách hàng là hoạt động quan tâm, giúp đỡ khách hàng""",['61fb908630d3c280e95911db487c62e4'],"b67268f90338474e8e53b9a6715b6833","264",118,2,120
"KHÁCH HÀNG","ĐÁNH GIÁ",1.0,"""Đánh giá là hoạt động đưa ra ý kiến, nhận xét về một vấn đề cụ thể""",['61fb908630d3c280e95911db487c62e4'],"acb53370e72b4430a752d9ea18c17352","265",118,1,119
"KHÁCH HÀNG","XỬ LÝ",1.0,"""Xử lý là hoạt động giải quyết vấn đề, yêu cầu từ khách hàng""",['61fb908630d3c280e95911db487c62e4'],"a8738c7de11543df930169741381c252","266",118,1,119
"KHÁCH HÀNG","CHỈ THỊ",1.0,"""Chỉ thị là yêu cầu, hướng dẫn từ khách hàng""",['61fb908630d3c280e95911db487c62e4'],"3f8b5b2727924ba0b62e6286063b6861","267",118,1,119
"KHÁCH HÀNG","HƯỚNG DẪN",1.0,"""Hướng dẫn là chỉ dẫn, hướng dẫn từ khách hàng""",['61fb908630d3c280e95911db487c62e4'],"bb5010633113442eaf814852995cfa22","268",118,1,119
"KHÁCH HÀNG","CHĂM SÓC",1.0,"""Chăm sóc khách hàng bao gồm liên hệ, đánh giá và xử lý các yêu cầu từ khách hàng""",['7e108a1f0876a82e34633eee74f96309'],"9eb8c635538243a690366f8bc1de34e0","269",118,1,119
"KHÁCH HÀNG","TÀI LIỆU",1.0,"""Tài liệu liên quan đến giao dịch và sử dụng sản phẩm, dịch vụ theo yêu cầu từ Khách hàng""",['16e0ed7f7ab6b92d2c5616655df1ed00'],"050c5b770d51409cb40f9c52f02d1329","270",118,1,119
"KHÁCH HÀNG","CHÍNH SÁCH",1.0,"""Thông báo chính sách sản phẩm, dịch vụ, hướng dẫn sử dụng, cải tiến sản phẩm, dịch vụ cho Khách hàng""",['16e0ed7f7ab6b92d2c5616655df1ed00'],"9e12f514d26d48dfab65807568a6cff9","271",118,1,119
"KHÁCH HÀNG","BS",1.0,"BS có thể liên quan đến Khách hàng",['cbf4462f3611d64fd6ecf0ba54555a49'],"97f98b1623104f48aa93196a1f7dede2","272",118,1,119
"KHÁCH HÀNG","AN TOÀN",1.0,"""Đảm bảo an toàn, bảo mật, bảo vệ Khách hàng và Dữ liệu của Khách hàng""",['2bef9f2520b250df2955e1148e863a15'],"87718ef799a34104b6ef9c2df6621cbc","273",118,1,119
"KHÁCH HÀNG","CÔNG TY MẸ",2.0,"The company CÔNG TY Mỹ of MBS can access personal data of customers. Customers sign contracts with the company CÔNG TY Mỹ.",['1cd97c98e1c0d5f114e9004dbdea93ea' '81dfed839bbb088d66ed74faafa95382'],"f64e87431d674f298c533f6878458b95","274",118,2,120
"KHÁCH HÀNG","ĐỐI TÁC",1.0,"Đối tác của MBS có thể được tiết lộ dữ liệu cá nhân của khách hàng",['1cd97c98e1c0d5f114e9004dbdea93ea'],"e6d44d0db58f42799a02eacbd6b14543","275",118,3,121
"KHÁCH HÀNG","LUẬT SƯ",1.0,"Luật sư cung cấp tư vấn pháp lý cho khách hàng",['1fb6362cb4b546e723baef4dcb5c1be5'],"64961fbc3a1641378be10bcb3b0955e1","276",118,2,120
"KHÁCH HÀNG","CÔNG CHỨNG VIÊN",1.0,"Công chứng viên thực hiện công chứng các văn bản cho khách hàng",['1fb6362cb4b546e723baef4dcb5c1be5'],"59bcc2ec512c4c1ba44272446b419230","277",118,2,120
"KHÁCH HÀNG","CƠ QUAN XẾP HẠNG",1.0,"Cơ quan xếp hạng cung cấp thông tin đánh giá cho khách hàng",['1fb6362cb4b546e723baef4dcb5c1be5'],"8f39ae56f8b54b1b94faf04dbd0b9d11","278",118,2,120
"KHÁCH HÀNG","KIỂM TOÁN VIÊN",1.0,"Kiểm toán viên thực hiện kiểm toán tài chính cho khách hàng",['1fb6362cb4b546e723baef4dcb5c1be5'],"f3018b934ac241639a33c925c24bc507","279",118,2,120
"KHÁCH HÀNG","CÁ NHÂN",1.0,"""Các cá nhân, cơ quan, tổ chức khác mà MBS thấy là cần thiết để đáp ứng, bảo vệ các quyền, lợi ích hợp pháp của Khách hàng và của MBS""",['db743da6be29d97ffc8abdd6d3be4aef'],"ddedfd5179e64700adced4803c75cdba","280",118,5,123
"KHÁCH HÀNG","WEBSITE",1.0,"Khách hàng truy cập vào các website để sử dụng dịch vụ",['016f43c5ba92b8259d4a288f96a46817'],"07d501edd4614e1d9d08d01b702688a3","281",118,3,121
"KHÁCH HÀNG","LIÊN KẾT",1.0,"""Khách hàng sử dụng các website, ứng dụng, nền tảng dịch vụ của bên khác được liên kết đến hoặc từ bất kỳ trang tin điện tử, ứng dụng hoặc thiết bị nào""",['1b7754026ba47eeb65fc0fbd78b1c0f7'],"f745075dedcf444daa9370cf32403d31","282",118,1,119
"KHÁCH HÀNG","QUYỀN",1.0,"""Khách hàng có các quyền như Quyền được biết, Quyền đồng ý, Quyền truy cập, Quyền rút lại sự đồng ý, Quyền xóa dữ liệu, Quyền hạn chế xử lý dữ liệu, Quyền cung cấp dữ liệu, Quyền phản đối xử lý dữ liệu, Quyền khiếu nại, tố cáo, khởi kiện, Quyền yêu cầu bồi thường thiệt hại, Quyền tự bảo vệ và các quyền có liên quan khác theo quy định của pháp luật""",['2c3ae7491cabfdc2946c79ea584fb1ca'],"1ef48284d238405f94190125092a3e28","283",118,2,120
"KHÁCH HÀNG","YÊU CẦU",1.0,"Khách hàng gửi yêu cầu đến MBS để thực hiện các quyền của mình",['1170f02c4f72abe944971b085d7e2626'],"8806b817446447e3b50f5bc85ff497e1","284",118,3,121
"KHÁCH HÀNG","SẢN PHẨM",1.0,"Khách hàng mua sản phẩm hoặc sử dụng dịch vụ từ MBS",['c129c0bc6ccf3512f0165c48e1049069'],"7303ee20690449db8c168df3fe008bc5","285",118,3,121
"KHÁCH HÀNG","HÀNH VI",1.0,"Hành vi được thực hiện bởi khách hàng theo quy định",['c129c0bc6ccf3512f0165c48e1049069'],"2f1c535a14b14758bf1cacca81c74878","286",118,1,119
"KHÁCH HÀNG","DỮ LIỆU",1.0,"Khách hàng có quyền yêu cầu xóa dữ liệu của mình nếu việc xóa không vi phạm pháp luật",['0f8aa8ebfb90aaa521f8729d6eebd88a'],"3b78cc7ce8224afcab3e4bbe550cde10","287",118,4,122
"KHÁCH HÀNG","THỐNG",1.0,"Thống cung cấp và xử lý Dữ liệu cá nhân của Khách hàng trong quá trình giao dịch",['0155a5af5c1988637b742a0797735194'],"29ec9dd9f5864170a7e75c46c11c0090","288",118,8,126
"KHÁCH HÀNG","INTERNET",1.0,"Khách hàng cần nhận biết về an toàn và bảo mật khi sử dụng Internet",['202265b0fffd28a9b77f9e17d1fcc200'],"7893ee15f0e941cbacad8cc1feaacbaf","289",118,1,119
"KHÁCH HÀNG","THÔNG TIN ĐĂNG NHẬP",1.0,"Khách hàng cần bảo mật thông tin đăng nhập của mình",['78c9461234ebe64ad91af16347b2afbd'],"f53397f743ca4d7397c0a694fe787da0","290",118,1,119
"KHÁCH HÀNG","TÀI KHOẢN GIAO DỊCH",1.0,"Khách hàng cần bảo vệ tài khoản giao dịch",['78c9461234ebe64ad91af16347b2afbd'],"0041db9da3694ad397f37c76f8477770","291",118,1,119
"KHÁCH HÀNG","TRÁI PHIẾU",2.0,"""KHÁCH HÀNG are customers who directly sign purchase contracts with MBS, while TRÁI PHIẾU are the bonds being bought and sold by customers. Customers participate in bond trading activities, signing contracts directly with MBS to buy and sell bonds.""",['4e5d43d52ee94db71358bd3018506fed' '78ebb589250e60c469defdab2bfd42c0'],"a7c2a64e06374091adce74adb36801ab","292",118,11,129
"KHÁCH HÀNG","BẢO MẬT THÔNG TIN KHÁCH HÀNG",1.0,"Khách hàng cần được bảo mật thông tin của mình",['2c4f225a4026bac08c45411f5f164b08'],"107568a67cac472c89dfce4bbe11157c","293",118,1,119
"KHÁCH HÀNG","QUY TRÌNH GIAO DỊCH",1.0,"Khách hàng thực hiện quy trình giao dịch khi muốn đầu tư trái phiếu",['2c4f225a4026bac08c45411f5f164b08'],"3d78aa9d14714ac189e4020f78b15d24","294",118,4,122
"KHÁCH HÀNG","CHUYÊN VIÊN CHĂM SÓC KHÁCH HÀNG",2.0,"""The CHUYÊN VIÊN CHĂM SÓC KHÁCH HÀNG is a specialist who supports customers in the investment process, while the KHÁCH HÀNG are clients who are in contact with the customer care specialist. The specialist assists clients in making informed decisions and achieving their financial goals.""",['2c4f225a4026bac08c45411f5f164b08' '6f128a0a28b0677d871bbdd1920eed09'],"ce0366abadef410d9b65e2bfbbf0b0f9","295",118,1,119
"KHÁCH HÀNG","TRÁI PHIẾU RIÊNG LẺ",1.0,"Khách hàng tham gia vào giao dịch trái phiếu riêng lẻ",['6f128a0a28b0677d871bbdd1920eed09'],"f4370806deb84d0eb7e85e742e7d4bbf","296",118,9,127
"KHÁCH HÀNG","PHƯƠNG TIỆN THÔNG TIN ĐẠI CHÚNG",1.0,"Phương tiện thông tin đại chúng được sử dụng để chào bán cho khách hàng đáp ứng đủ điều kiện nhất định",['2e9c77aefcb96dfde90c451bba99ea10'],"c92392d168c2443e8ed7b04992d0c92b","297",118,1,119
"KHÁCH HÀNG","TỔNG ĐÀI",1.0,"Khách hàng có thể liên hệ tổng đài để được hỗ trợ",['9843dda47d8fa4ee99109e43c28ae2c3'],"b5800c807edd4087a2420007272d15d0","298",118,1,119
"KHÁCH HÀNG","NHÂN VIÊN CHĂM SÓC",1.0,"Khách hàng có thể liên hệ nhân viên chăm sóc để được hỗ trợ",['9843dda47d8fa4ee99109e43c28ae2c3'],"aa247540e90d4a7abc5bca6fafaaffa1","299",118,1,119
"KHÁCH HÀNG","ĐVKD",3.0,"The entity \u0110VKD provides services to customers during the trading process. They verify order information and notify customers of order status.","['4d11c4b0dc5844f6a10fadd077fa6077' '78ebb589250e60c469defdab2bfd42c0'
 'f18e64cf0b56da58916cf12abceef1dd']","34537afa1e954e08bdb52ead3a49e2f3","300",118,3,121
"KHÁCH HÀNG","""HỦY, SỬA LỆNH""",1.0,"""Khách hàng có nhu cầu hủy, sửa lệnh cần liên hệ với ĐVKD""",['4d11c4b0dc5844f6a10fadd077fa6077'],"ae043af0299f4b32a98cf187efd2a5db","301",118,2,120
"KHÁCH HÀNG","GIAO DỊCH TRÁI PHIẾU",1.0,"Khách hàng tham gia vào giao dịch trái phiếu và có nhu cầu thay đổi hoặc hủy/sửa lệnh",['17dce7613a6c56003b6c2cd4b5074283'],"6016863be3414d5a92397f2d45fdfd78","302",118,8,126
"KHÁCH HÀNG","NHÂN VIÊN QUAN HỆ KHÁCH HÀNG",1.0,"Nhân viên quan hệ khách hàng đưa ra các nhận định và tư vấn cho khách hàng",['5d4276addc2f2965b4d5be07d544a40c'],"a9b900821b8444d69f432da08a77539f","303",118,1,119
"KHÁCH HÀNG","KHỐI NGHIÊN CỨU MBS",1.0,"Khối Nghiên cứu MBS hỗ trợ khách hàng với các sản phẩm nghiên cứu chuyên nghiệp",['5d4276addc2f2965b4d5be07d544a40c'],"1fee51d6f4614127a3e1cc80d018506e","304",118,2,120
"KHÁCH HÀNG","ỦY THÁC QUẢN LÝ TÀI KHOẢN",1.0,"Khách hàng được cung cấp dịch vụ ủy thác quản lý tài khoản",['5d4276addc2f2965b4d5be07d544a40c'],"00dc2c0748214e52bc799ca3e25204e9","305",118,1,119
"CỔ PHIẾU","CHỨNG KHOÁN",1.0,"Cổ phiếu là một loại chứng khoán biểu thị quyền sở hữu của cổ đông trong một công ty",['5f9d5c30d0a45936539e58a40065c8ab'],"42d1a9e749ad40daa34c7b0b695f8751","306",9,4,13
"CỔ PHIẾU","BỘ LỌC CỔ PHIẾU",1.0,"""Bộ lọc cổ phiếu mạnh mẽ, đa dạng chỉ tiêu giúp nhà đầu tư lựa chọn cổ phiếu phù hợp với chiến lược đầu tư của mình""",['3405d57ce2cb8930da5dfb2d59f15ce1'],"20de9a1af6ab4e88acf003cb7be0217c","307",9,1,10
"CỔ PHIẾU","BẢNG GIÁ",1.0,"Bảng giá giao dịch là công cụ hiển thị thông tin về giá cả và khối lượng giao dịch của các cổ phiếu trên thị trường",['3405d57ce2cb8930da5dfb2d59f15ce1'],"f3229f10a5a54cb1b91a26ffa6ee77a3","308",9,1,10
"CỔ PHIẾU","PTKT",1.0,"Cổ phiếu được lựa chọn hàng ngày là các cổ phiếu đang có tích lũy tốt về kỹ thuật được lựa chọn bởi đội ngũ PTKT",['eac76d5cf62bdb175682def4193cbc29'],"5154b4a4f3ac43729703c69fccb54633","309",9,1,10
"CỔ PHIẾU","HỆ THỐNG ROBO ADVISOR",1.0,"Hệ thống Robo Advisor lựa chọn cổ phiếu phù hợp cho mục đích giao dịch ngắn hạn",['1b7afcab69384f4109d8537750df26a0'],"2091070e709e45f5ae56d40a9da45520","310",9,2,11
"CỔ PHIẾU","TĂNG TRƯỞNG",1.0,"Tăng trưởng muốn tìm kiếm những cổ phiếu đang có sự cải thiện mạnh về hoạt động cốt lõi nhưng định giá vẫn ở mức thấp so với ngành",['4df4c580b88edb58280040957d2b13c5'],"09045ef5c4314dde9a631a206274563f","311",9,1,10
"VSD","TRÁI PHIẾU RIÊNG LẺ",2.0,"VSD is a recognized organization that is involved in facilitating the trading of Trái phiếu riêng lẻ. Trái phiếu riêng lẻ must be approved by VSD before any transactions can take place.",['2e9c77aefcb96dfde90c451bba99ea10' 'ab9239e37545bab393167cac4336ef7b'],"1b9baa98ede84164883e8cdcbc7000c1","312",2,9,11
"HỆ THỐNG GIAO DỊCH TRỰC TUYẾN","QUÝ KHÁCH HÀNG",1.0,"Quý khách hàng có thể sử dụng hệ thống giao dịch trực tuyến để trải nghiệm ưu việt",['d6fed9f836099d34eeb33a689ef5905b'],"e4f3fcc475a74756925b730caffcb70d","313",4,7,11
"HỆ THỐNG GIAO DỊCH TRỰC TUYẾN","S24",1.0,"S24 là hệ thống giao dịch trực tuyến mới được giới thiệu",['d6fed9f836099d34eeb33a689ef5905b'],"7f3d5282303f4fc3a009e04f7de0ad84","314",4,9,13
"RỦI RO","GIAO DỊCH TRỰC TUYẾN",1.0,"""Giao dịch trực tuyến tiềm ẩn một số rủi ro phát sinh từ thiết bị, đường truyền hoặc bên thứ ba cung cấp dịch vụ""",['8778f2e1feedb2a804f63de12dfc56b3'],"1219a14eaf5f49ab84c9287ebf58db7a","315",6,1,7
"RỦI RO","HỆ THỐNG PHẦN CỨNG",1.0,"Hệ thống phần cứng có thể bị ảnh hưởng bởi các rủi ro liên quan",['7f0880f07529079291b15cc45b96a2de'],"efaa386bd5e9454b87e1851cd8b28ac3","316",6,1,7
"RỦI RO","DANH MỤC",1.0,"Rủi ro lỗ tạm thời có thể đối diện khi đầu tư",['cde81b63c0352bb90b98015501a3b422'],"073241be9b6a4952ad01dd14b94fb89c","317",6,5,11
