"id","human_readable_id","covariate_type","type","description","subject_id","subject_type","object_id","object_type","status","start_date","end_date","source_text","text_unit_id","document_ids","n_tokens"
"2557b4d8-47df-43d3-adff-f60b86874dd6","183","claim","STOCK RECOMMENDATION","Robo Advisor system selects suitable stocks for short-term trading purposes based on quantitative models that have been validated worldwide and in the Vietnamese market. MBS will continuously update new stock search models to meet different investment needs. The final Buy/Sell decision depends on the risk appetite of the investor","ROBO ADVISOR","","MBS","","TRUE","NONE","NONE","Hệ thống Robo Advisor lựa chọn cổ phiếu phù hợp cho mục đích giao dịch ngắn hạn dựa trên các mô hình định lượng tìm kiếm cổ phiếu đã được kiểm chứng trên thế giới và tại thị trường Việt Nam. MBS sẽ liên tục cập nhật các mô hình tìm kiếm cổ phiếu mới để đáp ứng nhu cầu đầu tư khác nhau. Quyết định Mua / Bán cuối cùng tùy thuộc vào khẩu vị rủi ro của nhà đầu","0ef90d46880110c9301c8eb4b21ebb44",['d1d8f00369755e0157bedf841fd57ee7'],300
"a8d500a8-0113-4aba-b17a-aa446b545abb","184","claim","STOCK RECOMMENDATION","MBS will continuously update new stock search models to meet different investment needs","MBS","","NONE","","TRUE","NONE","NONE","MBS sẽ liên tục cập nhật các mô hình tìm kiếm cổ phiếu mới để đáp ứng nhu cầu đầu tư khác nhau","0ef90d46880110c9301c8eb4b21ebb44",['d1d8f00369755e0157bedf841fd57ee7'],300
"f6f9775d-c767-4e0d-8d16-86abdbcba7b8","185","claim","FINANCIAL SUPPORT","Với nền tảng tài chính vững chắc và được sự hỗ trợ mạnh mẽ từ Ngân hàng MB","NGÂN HÀNG MB","","NONE","","TRUE","NONE","NONE","Với nền tảng tài chính vững chắc và được sự hỗ trợ mạnh mẽ từ Ngân hàng MB","f2b9a3e3b16a5ef347d9b801f0c92955",['d1d8f00369755e0157bedf841fd57ee7'],300
"4ac13934-7ef8-4d97-b9df-2a357b1e73c2","186","claim","STOCK TRADING","MBS sẽ liên tục cập nhật các mô hình tìm kiếm cổ phiếu mới để đáp ứng nhu cầu đầu tư khác nhau","MBS","","NONE","","TRUE","NONE","NONE","MBS sẽ liên tục cập nhật các mô hình tìm kiếm cổ phiếu mới để đáp ứng nhu cầu đầu tư khác nhau","f2b9a3e3b16a5ef347d9b801f0c92955",['d1d8f00369755e0157bedf841fd57ee7'],300
"d3f6d0af-66f1-47e7-9ab6-a316f00d8fd6","187","claim","FINANCIAL SUPPORT","MBS always meets the business needs of partners and customers with a strong financial foundation and strong support from MB Bank by providing a variety of financial support services","NGÂN HÀNG MB","","MBS","","TRUE","NONE","NONE","MBS always meets the business needs of partners and customers with a strong financial foundation and strong support from MB Bank by providing a variety of financial support services","d2e04ee9d1cdefef4e95bc5b34b0dbfb",['d1d8f00369755e0157bedf841fd57ee7'],300
"2bd2eb09-9f9a-415c-a7d2-d88509d7a195","188","claim","FINANCIAL SUPPORT","MBS has built a network of relationships with capital providers to provide financial support for customers with securities investment needs","MBS","","NONE","","TRUE","NONE","NONE","MBS has built a network of relationships with capital providers to provide financial support for customers with securities investment needs","d2e04ee9d1cdefef4e95bc5b34b0dbfb",['d1d8f00369755e0157bedf841fd57ee7'],300
"ad9ee463-2a60-4b71-9127-41e7eafac788","189","claim","FINANCIAL SERVICES","""MBS provides financial services including advance money selling, advance buying power, margin trading, current margin portfolio, quarterly expected margin portfolio, financial service interest rates, and margin service policies""","MBS","","NONE","","TRUE","NONE","NONE","""chính cho các khách hàng có nhu cầu đầu tư chứng khoán. Dịch vụ hỗ trợ tài chính của MBS bao gồm: Ứng trước tiền bán; Sức mua ứng trước; Giao dịch ký quỹ (Margin); Danh mục Margin hiện hành: Click vào đây để xem chi tiết Danh mục Margin dự kiến hàng quý: Click vào đây để xem chi tiết Biểu lãi suất dịch vụ tài chính: Click vào đây để xem chi tiết Chính sách dịch vụ Margin: Click vào đây để xem chi tiết 1. ỨNG TRƯỚC TIỀN BÁN Để tối ưu hóa nhu cầu sử dụng vốn của khách hàng, Dịch vụ ứng trước tiền bán giúp khách hàng được nhận tiền bán ngay khi sử dụng dịch vụ mà không phải chờ đợi tiền bán về theo quy định. Phương thức đăng k""","cc4a8818601cdc620d55eef2b6ed49f7",['d1d8f00369755e0157bedf841fd57ee7'],300
"35ebdfa1-e51b-4b05-8b9a-bc777a3d749a","190","claim","","","","","","","","","","","cc4a8818601cdc620d55eef2b6ed49f7",['d1d8f00369755e0157bedf841fd57ee7'],300
"27b84f74-0bab-4e21-aee0-f5c386afc0ef","191","claim","","","","","","","","","","","97543c44edcfe91806ae4966fb27036a",['d1d8f00369755e0157bedf841fd57ee7'],300
"0b4ed787-4148-4bde-a491-be6ae19e1ec3","192","claim","","","","","","","","","","","c7090e265fb62a1c444aee9773b4bea3",['d1d8f00369755e0157bedf841fd57ee7'],300
"290cf096-6e69-4398-9921-ef194b94da5d","193","claim","","","","","","","","","","","8b34a2b22abe94c075872bb4ab06d253",['d1d8f00369755e0157bedf841fd57ee7'],300
"23fd0f18-c3eb-4da4-9627-4e4c0d00ba99","194","claim","LEVERAGE TRADING","Giao dịch ký quỹ là công cụ sử dụng đòn bẩy trong hoạt động đầu tư của khách hàng. Khách hàng có thể sử dụng một phần vốn vay của MBS để mua các chứng khoán niêm yết nhiều hơn sức mua thông thường","ORGANIZATION","","MBS","","TRUE","NONE","NONE","Giao dịch ký quỹ là công cụ sử dụng đòn bẩy trong hoạt động đầu tư của khách hàng.","72ef77d14fd5f7379a4d83d84a21217c",['d1d8f00369755e0157bedf841fd57ee7'],300
"3d472bcf-471c-4d3f-aae6-72418c326ef1","195","claim","LEVERAGE TRADING","Khách hàng có thể sử dụng một phần vốn vay của MBS để mua các chứng khoán niêm yết nhiều hơn sức mua thông thường","ORGANIZATION","","MBS","","TRUE","NONE","NONE","Khách hàng có thể sử dụng một phần vốn vay của MBS để mua các chứng khoán niêm yết nhiều hơn sức mua thông thường","72ef77d14fd5f7379a4d83d84a21217c",['d1d8f00369755e0157bedf841fd57ee7'],300
"7caad925-55e3-407a-a61c-8dde6a8e1386","196","claim","ACCOUNT OPENING","Quý Khách hàng cá nhân có quốc tịch Việt Nam đủ điều kiện mở tài khoản giao dịch chứng khoán","QUỐC TỊCH VIỆT NAM","","NONE","","TRUE","NONE","NONE","Mở tài khoản trực tuyến dành cho Quý Khách hàng cá nhân có quốc tịch Việt Nam đủ điều kiện mở tài khoản giao dịch chứng khoán.","5a24be5be62e4c2b6089680d85a28bb2",['d1d8f00369755e0157bedf841fd57ee7'],300
"11f97116-c35d-4615-86a8-400fcf06fafe","197","claim","ELECTRONIC KYC","""MBS built an eKYC solution to help customers complete transactions with simple steps on their phones, simplifying administrative procedures and documents.""","MBS","","NONE","","TRUE","NONE","NONE","""MBS xây dựng giải pháp eKYC (Electronics Know Your Customer – Định danh khách hàng điện tử) giúp Khách hàng hoàn tất mọi giao dịch chỉ bằng những thao tác đơn giản trên điện thoại, đơn giản hóa thủ tục hành chính, giấy tờ.""","25fe70f4e78e841093d4e470427c5217",['d1d8f00369755e0157bedf841fd57ee7'],300
"853a79bc-72e3-41ac-9434-b344f3a7f130","198","claim","FREE ACCOUNT OPENING","""To open a securities account and trade on the MBS Mobile App completely free of charge, customers need to prepare a phone with internet connection, valid ID card, and follow the instructions below:""","QUÝ KHÁCH HÀNG","","NONE","","TRUE","NONE","NONE","""Để mở tài khoản chứng khoán và giao dịch trên MBS Mobile App hoàn toàn miễn phí, Quý khách hàng cần chuẩn bị điện thoại có kết nối internet, Chứng minh thư/Căn cước công dân/Chứng minh sĩ quan còn hiệu lực và làm theo các bước hướng dẫn dưới đây:""","25fe70f4e78e841093d4e470427c5217",['d1d8f00369755e0157bedf841fd57ee7'],300
"0ab325d0-b1fd-434e-8fbe-b211dd9209e6","199","claim","","","","","","","","","","","13526d7718fb859960383037dbbaf4e4",['d1d8f00369755e0157bedf841fd57ee7'],300
"ac3889c1-5573-4a68-94d4-74870e42f8ad","200","claim","ACCOUNT OPENING OPTIONS","""When opening a securities trading account at MBS, customers have the following options: Account based on personal information: The system automatically suggests a list of account numbers based on the customer's personal information (phone number/ID card/Date of birth) that has been declared. In case the customer's information matches a beautiful account number, the customer switches to the function of selecting an account based on preference/Beautiful account number with a fee to open an account""","MBS","","NONE","","TRUE","NONE","NONE","""When opening a securities trading account at MBS, customers have the following options: Account based on personal information: The system automatically suggests a list of account numbers based on the customer's personal information (phone number/ID card/Date of birth) that has been declared. In case the customer's information matches a beautiful account number, the customer switches to the function of selecting an account based on preference/Beautiful account number with a fee to open an account""","92e60b810f5507e207306d25d04c0814",['d1d8f00369755e0157bedf841fd57ee7'],300
"75061dc9-ffa6-4a02-9b2d-3cd0ec8e73f8","201","claim","ACCOUNT OPENING OPTIONS","""When opening a securities trading account at MBS, customers have the following options: Account based on personal information: The system automatically suggests a list of account numbers based on the customer's personal information (phone number/ID card/Date of birth) that has been declared. In case the customer's information matches a beautiful account number, the customer switches to the function of selecting an account based on preference/Beautiful account number with a fee to open an account""","KHÁCH HÀNG","","NONE","","TRUE","NONE","NONE","""When opening a securities trading account at MBS, customers have the following options: Account based on personal information: The system automatically suggests a list of account numbers based on the customer's personal information (phone number/ID card/Date of birth) that has been declared. In case the customer's information matches a beautiful account number, the customer switches to the function of selecting an account based on preference/Beautiful account number with a fee to open an account""","92e60b810f5507e207306d25d04c0814",['d1d8f00369755e0157bedf841fd57ee7'],300
"ed7dd898-d454-4ed1-ba47-e9c1fe0ea282","202","claim","","","","","","","","","","","839b9207b75bf3ace550391324a33388",['d1d8f00369755e0157bedf841fd57ee7'],300
"732598f6-f755-4b47-a0cf-6e698e972e27","203","claim","FINANCIAL SERVICES","""Quý Khách có thể giao dịch chứng khoán với các dịch vụ gửi tiền, giao dịch cổ phiếu, giao dịch trái phiếu, quản lý tài khoản… qua tất cả các kênh giao dịch trực tuyến, tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch""","QUÝ KHÁCH","","NONE","","TRUE","NONE","NONE","""ứng khoán được kích hoạt, Quý Khách có thể giao dịch chứng khoán với các dịch vụ gửi tiền, giao dịch cổ phiếu, giao dịch trái phiếu, quản lý tài khoản… qua tất cả các kênh giao dịch trực tuyến, tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch.""","f702c7b6765a8888a8ea861f2a4c014d",['d1d8f00369755e0157bedf841fd57ee7'],300
"63180f27-d0ae-4e61-89c2-7cacb81f9a9d","204","claim","ACCOUNT OPENING","""Khách hàng chưa có tài khoản MBBank chỉ cần thực hiện 3 bước nhanh chóng để sở hữu tài khoản chứng khoán của MBS: Bước 1: Tải app MBBank và mở tài khoản Ngân hàng MB qua app, Bước 2: Định danh eKYC theo hướng dẫn trên app, Bước 3: Mở tài khoản chứng khoán ngay tại app""","MBBANK","","NONE","","TRUE","NONE","NONE","Mở tài khoản online qua App MB","f702c7b6765a8888a8ea861f2a4c014d",['d1d8f00369755e0157bedf841fd57ee7'],300
"5d46b690-62d0-43ff-b70b-ee7dfec090ad","205","claim","ACCOUNT LOGIN","""Nếu quý khách hàng đã có tài khoản ngân hàng MB, hãy tải ứng dụng MB Bank, đăng nhập tài khoản""","MB BANK","","NONE","","TRUE","NONE","NONE","Mở tài khoản online qua App MB","f702c7b6765a8888a8ea861f2a4c014d",['d1d8f00369755e0157bedf841fd57ee7'],300
"8d82d468-6792-42ba-8ff8-7d0dd11af2dd","206","claim","ACCOUNT OPENING","""Ngân hàng MB allows customers to open a securities trading account through their app by following the instructions provided. Customers can use the account for stock trading, bond trading, fund deposit, and account management through online trading channels, Contact24 hotline, or directly at trading floors.""","NGÂN HÀNG MB","","NONE","","TRUE","NONE","NONE","""ài khoản Ngân hàng MB qua app, Bước 2: Định danh eKYC theo hướng dẫn trên app, Bước 3: Mở tài khoản chứng khoán ngay tại app. + Nếu quý khách hàng đã có tài khoản ngân hàng MB, hãy tải ứng dụng MB Bank, đăng nhập tài khoản và thực hiện mở tài khoản chứng khoán MBS Sau khi đăng ký mở tài khoản online thành công và được MBS kích hoạt mở tài khoản, Quý Khách có thể sử dụng ngay tài khoản để giao dịch chứng khoán với các dịch vụ giao dịch cổ phiếu, giao dịch trái phiếu, giao dịch gửi tiền, quản lý tài khoản qua kênh giao dịch trực tuyến, qua tổng đài Contact24 hoặc trực tiếp tại các sàn giao dịch. Hướng dẫn mở tài khoản: Xem chi tiết tại đây Video hướng""","fe776e2fb42accc6008bfd9f9c017855",['d1d8f00369755e0157bedf841fd57ee7'],300
"53c2eb65-3dc9-4069-b461-fb56f9c442a1","207","claim","","","","","","","","","","","4d28b35e2fd1fe04534b8fe505fb07cc",['d1d8f00369755e0157bedf841fd57ee7'],300
"6c652e25-aa71-4919-acf2-31751d46e1e6","208","claim","STOCK TRADING ACCOUNT","""When opening a stock trading account at MBS, customers have the following options: Personal information account: The system automatically suggests a list of account numbers based on the customer's personal information (phone number/ID card number/Date of birth) that has been declared. In case the customer's information matches a beautiful account number, the customer will switch to the function of selecting an account according to preference/Beautiful account number with a fee to open an account.""","ORGANIZATION","","MBS","","TRUE","NONE","NONE","","43fe3eabe57a1961a64491c86cb08d67",['d1d8f00369755e0157bedf841fd57ee7'],300
"9ce35b4a-b514-4e3d-aa55-0046b3e6b64c","209","claim","CUSTOMER","Customers will be suggested a list of beautiful account numbers and prices based on the number cluster the customer enters.","PERSON","","NONE","","TRUE","NONE","NONE","","43fe3eabe57a1961a64491c86cb08d67",['d1d8f00369755e0157bedf841fd57ee7'],300
"d5306990-e7cf-4d92-abd5-23524242d6f7","210","claim","","","","","","","","","","","9a19753353f40064a6811288ab2c7556",['d1d8f00369755e0157bedf841fd57ee7'],300
"feb01832-659f-40c7-aa10-c5d87b0393f9","211","claim","","","","","","","","","","","60ebabe690f6d6bd2408ac12e84701ab",['d1d8f00369755e0157bedf841fd57ee7'],300
"9f1363ef-706d-4d09-92df-cafdee1dc2e2","212","claim","INVESTMENT ACCOUNT","Quý khách có thể mở thêm tài khoản giao dịch chứng khoán tại MBS đồng thời chuyển tiền và số dư chứng khoán sang tài khoản tại MBS để thực hiện giao dịch và sử dụng sản phẩm dịch vụ tốt nhất","QUY KHÁCH","","NONE","","TRUE","NONE","NONE","Quý khách có thể mở thêm tài khoản giao dịch chứng khoán tại MBS","a9baed6c1234760eb79ab79ad2e3c4b8",['d1d8f00369755e0157bedf841fd57ee7'],300
